公告日期,處分日期,處分字號,事業單位名稱／自然人姓名,負責人,違反職業安全衛生法條款,違反法規內容,備註
105/04/19,105/02/04,北市勞職字10532007802號,喬為工程有限公司,蕭李綢,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/04,北市勞職字10531193200號,齊裕營造股份有限公司,呂西仁,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/04,北市勞職字10532004000號,勝弘室內裝修工程有限公司,李勝輝,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事從事修繕作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/04,北市勞職字第10532007900號,華築工房營造股份有限公司,李志忠,職業安全衛生法第27條第1項第1、2、3款,與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於工地作業有頭顱受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定設置協議組織，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人使勞工確實戴用合格之安全帽。,
105/04/19,105/02/04,北市勞職字第10532007902號,金利泰工程有限公司,陳政宏,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/04,北市勞職字10532004200號,有程營造有限公司,陳秀雯,1.職業安全衛生法第27條第1項第1、2、3款。;2.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款。,1.與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於工地從事鋼筋組紮作業有頭顱受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定設置協議組織，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人使勞工確實戴用合格之安全帽。;2.對於工作場所暴露之鋼筋等易生職業災害者，未採取彎曲尖端、加蓋或加裝護套等防護設施。,
105/04/19,105/02/04,北市勞職字10532004202號,禾致企業有限公司,陳文得,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/15,北市勞職字第10532003900號,陽明營造股份有限公司,黃龍泉,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/15,北市勞職字第10531385200號,春越營造有限公司,施�陌�,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，未於該處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,
105/04/19,105/02/05,北市勞職字第10531384700號,誠信外牆清潔工程有限公司,林達人,職業安全衛生設施規則第281條第1項規定暨職業安全衛生法第6條第1項第5款,於高度2公尺以上之之高處作業，勞工有遭受墜落危險之虞者之工作場所，未使勞工確實使用安全帽等必要之防護具。,
105/04/19,105/02/15,北市勞職字第10531385000號,恩佳室內裝潢企業有限公司,崔慧敏,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，未於該處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,
105/04/19,105/02/05,北市勞職字第10533182600號,詠勝水電工程有限公司,鄧麗芳,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/15,北市勞職字第10533155400號,慶洋營造有限公司,許志諭,營造安全衛生設施標準第59條第1項第4款暨職業安全衛生法第6條第1項第5款,對於外牆施工架構件之連接部分或交叉部分，未以適當之金屬附屬配件確實連接固定。,
105/04/19,105/02/15,北市勞職字第10532003600號,震昌工程股份有限公司,林桂中,1.職業安全衛生法第27條第1項第1、2、3款。;2.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款。;3.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。;4.職業安全衛生設施規則第241條暨職業安全衛生法第6條第1項第3款。,1.與承攬人分別僱用勞工共同作業，承攬人所僱勞工於具有嚴重危害勞工及發生職業災害之虞之模板工作場所，未依規定設置協議組織，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人使勞工確實戴用合格之安全帽。;2.對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施。;3.對於高度2公尺以上之開口部分從事營建施工管理作業，未於開口處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。;4.勞工有因接觸電氣機具之帶電部分致發生感電之虞，未設防止感電之護圍或絕緣被覆。,
105/04/19,105/02/15,北市勞職字第10532003602號,工群實業有限公司,潘定宇,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/15,北市勞職字第10532003604號,答邦工程有限公司,陳培阮,1.營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。;2.職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項第5款。,1.對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。;2.於工區使用未符合規定之合梯。,
105/04/19,105/02/15,北市勞職字第10439391302號,上原建設企業股份有限公司,張原嘉,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第5款,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施。,
105/04/19,105/02/15,北市勞職字第10439391304號,萬堡營造股份有限公司,簡美花,1.營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第5款。;2.職業安全衛生法第26條第1項。;3.職業安全衛生法第27條第1項第1、2、3、4款。,1.對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施。;2.交付承攬人承攬時，未於事前告知承攬人有關工作環境、危害因素暨職業安全衛生法等安全衛生規定應採取之措施，致發生承攬人所僱勞工墜落被刺致死職業災害。;3.與承攬人分別僱用勞工共同作業，未依規定設置協議組織，對於承攬人所僱勞工從事作業有墜落、穿刺等具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定設置協議組織，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人對於使用之移動梯，應採取防止滑溜或其他防止轉動之必要措施；工作場所暴露之鋼筋，應採取彎曲尖端、加蓋或加裝護套等防護設施；且未指導協助承攬人對勞工施以安全衛生教育訓練，致發生承攬人所僱勞工墜落被刺致死職業災害。,
105/04/19,105/02/16,北市勞職字第10531815800號,地樺營造事業股份有限公司,趙素堅,營造安全衛生設施標準第5條暨職業安全衛生法第6條第1項第7款,對於工作場所暴露之鋼筋，未採取彎曲尖端、加蓋或加裝護套等防護設施。,
105/04/19,105/02/16,北市勞職字第10531816300號,信田廣告工程有限公司,林正剛,1.職業安全衛生設施規則第225條第1項暨職業安全衛生法第6條第1項第5款。;2.職業安全衛生設施規則第281條第1項規定暨職業安全衛生法第6條第1項第5款。,1.雇主對於高度2公尺以上之處所進行作業，勞工有墜落之虞者，未以架設施工架或其他方法設置工作台。;2.於高度2公尺以上之之高處作業，勞工有遭受墜落危險之虞者之工作場所，未使勞工確實使用安全帽等必要之防護具。,
105/04/19,105/02/17,北市勞職字10531405700號,勝泉工程有限公司,楊寶珠,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事拆除施工架作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/16,北市勞職字第10531406400號,協翔營造工程股份有限公司,簡潘鸞英,職業安全衛生設施規則第281條第1項規定暨職業安全衛生法第6條第1項第5款,於高度2公尺以上之之高處作業，勞工有遭受墜落危險之虞者之工作場所，未使勞工確實使用安全帶等必要之防護具。,
105/04/19,105/02/16,北市勞職字第10531406300號,富陽營造工程有限公司,徐哲寬,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。,對於進入營繕工程工作場所作業人員，未提供適當安全帽並使勞工正確戴用。,
105/04/19,105/02/16,北市勞職字10531406600號,廣聯營造有限公司,何耀忠,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/16,北市勞職字第10531405300號,助群營造股份有限公司,黃彤焱,職業安全衛生法第27條第1項第1、2、3款,與承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於高度2公尺以上之7樓外牆施工架從事施工架作業有墜落等具有嚴重危害勞工及發生職業災害之虞之施工架工作場所，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人於高度2公尺以上之高處作業，使勞工確實使用安全帶、安全帽及其他必要之防護具，或採取安全網等措施。,
105/04/19,105/02/16,北市勞職字10531816900號,勤實佳營造股份有限公司,林敏弘,1.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。;2.營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。,1.對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。;2.對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/16,北市勞職字第10531406700號,忠泰長虹建設股份有限公司,洪調進,1.職業安全衛生設施規則第230條第1項第3款暨職業安全衛生法第6條第1項第5款。;2.職業安全衛生法第27條第1項第1、2、3款。,1.對於使用之合梯，兩梯腳間未有金屬等硬質繫材扣牢。 ;2.與承攬人、再承攬人分別僱用勞工共同作業，對於承攬人所僱勞工於工地作業有頭顱受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，未依規定設置協議組織，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人使勞工確實戴用合格之安全帽。,
105/04/19,105/02/16,北市勞職字第10531817000號,勤實佳營造股份有限公司,林敏弘,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，未於該處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,
105/04/19,105/02/16,北市勞職字第10531406702號,英邦企業有限公司,林景星,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/16,北市勞職字第10531405800號,久年營造股份有限公司,郭鵬霄,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，未於該處設置護欄、護蓋或安全網等防護設備，使勞工有遭受墜落危險之虞。,
105/04/19,105/02/16,北市勞職字第10531406704號,創藝室內裝修設計有限公司,李雲鵬,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/16,北市勞職字10531816000號,新億營造有限公司,黃文程,1.職業安全衛生法第27條第1項第1、2、3款。;2.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。,1.與承攬人及再承攬人分別僱用勞工共同作業，對於承攬人及再承攬人所僱勞工於工地從事作業有墜落、頭顱受創等具有嚴重危害勞工及發生職業災害之虞之工作場所，未「確實巡視」並「指揮」命令停止該危險作業；亦未採積極具體作為「連繫」及要求承攬人及再承攬人於高度2公尺以上之開口處設置護欄、護蓋或安全網並使勞工確實戴用合格之安全帽。;2.對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/16,北市勞職字10531816002號,勝馳實業有限公司,黃亦娟,1.營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款。;2.營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款。,1.對於高度2公尺以上之開口部分從事從事鐵件作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。;2.對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/17,北市勞職字第10531384900號,合聯營造股份有限公司,林榮三,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/16,北市勞職字10531816004號,石頭油漆工程有限公司,張惠娟,營造安全衛生設施標準第11條之1暨職業安全衛生法第6條第1項第1、3、5款,對於進入營繕工程工作場所作業人員，未提供適當安全帽，並使其正確戴用。,
105/04/19,105/02/17,北市勞職字第10533184200號,慶霖營造有限公司,吳新富,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
105/04/19,105/02/17,北市勞職字第10531816800號,洲義營造有限公司,彭育文,營造安全衛生設施標準第19條第1項暨職業安全衛生法第6條第1項第5款,對於高度2公尺以上之開口部分從事營建施工管理作業，勞工有遭受墜落危險之虞者，未於該處設置護欄、護蓋或安全網等防護設備。,
